IDMonument,MonNumber,MonName,IDMonType,IDState,IDRegion,MonDescription,MonLength,MonWide,MonSquare,MonLayer,IDSquareType,IDSoilType,IDWaterType,IDRiverReliefType,IDLocalReliefForm,MonDateToTheFort,IDArrangementType,FerrousMetallurgy,NonferrousMetallurgy,Agriculture,IDMapNumber,IDCurrentState,Active,Location Specified,MonTatarCodeNumber,IDMonCultureBelonging,AnotherCultureLayers,MonDecimalLatitude,MonDecimalLongitude,MonLatitude,MonLongitude
1329,715,"Полянкинская стоянка",2,3,7,"В 0,2 км юго-восточнее деревни Полянка, на правом берегу р. Багряж, на пологой надпойменной террасе. В 1996 году на площади 30 х 40 м собрана срубная и именьковская керамика. В 250 м к северо-западу находится Полянкинское II селище.",40,30,1200,,2,,,,,0,,0,0,0,,,1,0,,718,718,5.4859427777999997e+01,5.1781380556000002e+01," 54° 51' 34"""," 51° 46' 53"""
1330,716,"Полянкинское III",2,3,7,"Памятник расположен на юго-восточной окраине деревни Полянка, в 150 м к юго-западу от Полянкинской стоянки, на пологом мысу надпойменной террасы.",,,,,,,,,,0,,0,0,0,,,1,0,,719,719,5.4858391666999999e+01,5.1779663888999998e+01," 54° 51' 30"""," 51° 46' 47"""
1331,717,"Булым-Булыхчинское III",2,3,8,"В 0,8 км к юго-юго-востоку от села Булым-Булыхчи. 
55,2476
48,4752",,,,,,,,,,0,,0,0,0,,,1,1,,720,720,5.5247599999999998e+01,4.8475200000000001e+01," 55° 14' 51"""," 48° 28' 31"""
1332,718,"Кзыл-Тауское",1,3,8,"В 0,8 км к севернее деревни Кзыл-Тау.
55,2020
48,1949",,,,,,,,,,0,,0,0,0,,,1,1,1165,721,721,5.5201999999999998e+01,4.8194899999999997e+01," 55° 12' 7"""," 48° 11' 42"""
1333,719,"Коммунарское",2,3,8,"Коммуна, бывш. пос., левый берег р. Була. В 100-150 м к северу от поселка собраны фрагменты лепной городецкой и гончарной болгарской керамики.",,,,,,,,,,0,,0,0,0,,,1,0,,722,722,5.5195011110999999e+01,4.8277819444000002e+01," 55° 11' 42"""," 48° 16' 40"""
1334,720,"Малобакырчинское",2,3,8,"В 500-600 м к северо-северо-востоку от деревни Малый Бакрче на мысу левого берега оврага, выходящего к реке.",,,,,,,,,,0,,0,0,0,,,1,0,,723,723,5.5247919443999997e+01,4.8231152778000002e+01," 55° 14' 53"""," 48° 13' 52"""
1335,721,"Нижнебалтаевское I",2,3,8,"Селище расположено в 0,3 км к западу от деревни Нижнее Балтаево на высоком мысу коренной террасы правого берега реки Черемшан.
Селище открыто в 1960 г. АЭ КФАН под руководством Е.А. Безуховой, А.Х. Халикова. Площадка поселения размером 170х120 м, где была собрана плоскодонная с примесями шамота и песка лепная керамика. 
В настоящее время поверхность мыса задернована, понижается в сторону деревни. Высота мыса относительно уреза воды составляет 55-60 м. С восточной стороны к селищу примыкает современное кладбище деревни Нижнее Балтаево.",170,120,,,,,2,5,5,0,,0,0,0,,,1,1,,724,724,5.5227300000000000e+01,4.8300600000000003e+01," 55° 13' 38"""," 48° 18' 2"""
1336,722,"Починок-Енаевское",1,3,8,"В 2,6 км северо-западнее деревни Починок-Енаево
55,1853
48,4111",,,,,,,,,,0,,0,0,0,,,1,1,,725,725,5.5185299999999998e+01,4.8411099999999998e+01," 55° 11' 7"""," 48° 24' 40"""
1337,723,"Починок-Енаевское I",2,3,8,"В 2,5 км северо-западнее деревни Починок-Енаево.
55,1838
48,4154",,,,,,,,,,0,,0,0,0,,,1,0,,726,726,5.5183799999999998e+01,4.8415399999999998e+01," 55° 11' 2"""," 48° 24' 55"""
1338,724,"Починок-Енаевское II",2,3,8,"В 0,6 км западнее деревни Починок-Енаево.
55,1795
48,4187",,,,,,,,,,0,,0,0,0,,,1,0,,727,727,5.5179499999999997e+01,4.8418700000000001e+01," 55° 10' 46"""," 48° 25' 7"""
1339,725,"Починок-Енаевское III",2,3,8,"Расположено в 1,3 км южнее деревни Починок-Енаево
55,1681
48,4416",,,,,,,,,,0,,0,0,0,,,1,0,,728,728,5.5168100000000003e+01,4.8441600000000001e+01," 55° 10' 5"""," 48° 26' 30"""
1340,726,"Среднебалтаевское II",2,3,8,"В 0,3 км к востоку от северо-восточной окраины села Среднее Балтаево.
55,2278
48,2926",,,,,,,,,,0,,0,0,0,,,1,0,,729,729,5.5227800000000002e+01,4.8292600000000000e+01," 55° 13' 40"""," 48° 17' 33"""
1341,727,"Среднебалтаевское I",1,3,8,"В 0,2 км к востоку от северо-восточной окраины села Среднее Балтаево.
55,2278
48,2903",,,,,,,,,,0,,0,0,0,,,1,1,,730,730,5.5227800000000002e+01,4.8290300000000002e+01," 55° 13' 40"""," 48° 17' 25"""
1342,728,"Среднебалтаевское II",1,3,8,"В 400 м к юго-востоку от села Среднее Балтаево на мысу коренной террасы.",,,,,,,,,,0,,0,0,0,,,1,1,,731,731,5.5225522222000002e+01,4.8297752778000003e+01," 55° 13' 32"""," 48° 17' 52"""
1343,729,"Среднебалтаевское I",2,3,8,"В 0,15 км к северо-востоку от северо-восточной окраины села Среднее Балтаево.
55,2289
48,2902",,,,,,,,,,0,,0,0,0,,,1,0,,732,732,5.5228900000000003e+01,4.8290199999999999e+01," 55° 13' 44"""," 48° 17' 25"""
1344,730,"Среднебиябашское",1,3,8,"Расположено в 80 м к западу от деревни Средний Биябаш на мысу надлуговой террасы между двумя оврагами.",,,,,,,,,,0,,0,0,0,,,1,1,,733,733,5.5295372221999997e+01,4.8280766667000002e+01," 55° 17' 43"""," 48° 16' 51"""
1345,731,"Черемшанское III",2,3,8,"В 1700 м к юго-востоку от села Черемшан на мысу коренной террасы.
55,2617
48,1377",,,,,,,,,,0,,0,0,0,,,1,0,,734,734,5.5261699999999998e+01,4.8137700000000002e+01," 55° 15' 42"""," 48° 8' 16"""
1346,732,"Репьевское",3,3,93,"На северо-западной окраине деревни Репьевка, на пашне, зафиксированы фрагменты керамики, подправленной на круге",,,,,,,,,,0,,0,0,0,,,1,0,,735,735,5.4287736111000001e+01,5.3286766667000002e+01," 54° 17' 16"""," 53° 17' 12"""
1347,733,"Старобурундуковское I",2,3,14,"В 0,2 км к востоку от восточной окраины села Старые Бурундуки, на левом берегу р. Свияги.
54,8037
48,4032",,,,30,,,,,,0,,0,0,0,,,1,0,,736,736,5.4803699999999999e+01,4.8403199999999998e+01," 54° 48' 13"""," 48° 24' 12"""
1348,734,"Степановское VI",2,3,14,"В 0,25 км к северо-западу от села Степановка.
55,0073
48,3723",,,,,,,2,1,1,0,2,0,0,0,,,1,0,,737,737,5.5007300000000001e+01,4.8372300000000003e+01," 55° 0' 26"""," 48° 22' 20"""
1349,735,"Степановское VII",2,3,14,"В 0,6 км к северо-западу от села Степановка.
55,0101
48,3713",,,,,,,,,,0,,0,0,0,,,1,0,,738,738,5.5010100000000001e+01,4.8371299999999998e+01," 55° 0' 36"""," 48° 22' 17"""
1350,736,"Степановское VIII",2,3,14,"В 0,35 км к северо-западу от села Степановка.
55,0078
48,3735",,,,,,,,,,0,,0,0,0,,,1,0,,739,739,5.5007800000000003e+01,4.8373500000000000e+01," 55° 0' 28"""," 48° 22' 25"""
1351,737,"Степановское IX",2,3,14,"В 1,2 км к северо-западу от села Степановка.
55,0122
48,3709",,,,,,,,,,0,,0,0,0,,,1,0,,740,740,5.5012200000000000e+01,4.8370899999999999e+01," 55° 0' 44"""," 48° 22' 15"""
1354,738,"Малоподберезинское",3,3,21,"В 1 км к северо-западу от д. Малое Подберезье на склоне надлуговой террасы АЭ КФАН в I960 г. Собрана лепная керамика",,,,,,,,,,0,,0,0,0,,,1,0,,743,743,5.5433786111000003e+01,4.7915372222000002e+01," 55° 26' 2"""," 47° 54' 55"""
1355,739,"Старотябердинское",2,3,21,"В 800 м к северо-северо-востоку от центра села Старое Тябердино.
55,3442
47,7338",,,,,,,,,,0,,0,0,0,,,1,0,,706,706,5.5344200000000001e+01,4.7733800000000002e+01," 55° 20' 39"""," 47° 44' 2"""
1356,740,"Чутеевское",3,3,21,"В 400 м к СВ от с. Чутеево на краю надлуговой террасы на площади 200 х 100 м собрана лепная керамика.",200,100,,,1,,,,,0,,0,0,0,,,1,0,,707,707,5.5289863889000003e+01,4.7785152777999997e+01," 55° 17' 24"""," 47° 47' 7"""
1357,741,"Новошешминское I",2,3,31,"В 0,7 км к востоку-юго-востоку от села Новошешминск, примыкая южной частью к Новошешминскому валу. На месте Новошешминского I городища.",,,,,1,,,,,0,,0,0,0,,,1,0,,708,708,5.5060888888999997e+01,5.1203513889000000e+01," 55° 3' 39"""," 51° 12' 13"""
1358,742,"Кичкальнинское VII",2,3,32,"К западу от деревни Кичкальня.",,,,,1,,,,,0,,0,0,0,,,1,0,,709,709,5.4732072221999999e+01,5.0338374999999999e+01," 54° 43' 55"""," 50° 20' 18"""
1359,743,"Среднечелнинское",2,3,32,"Расположен в 0,6 км к северу от деревни Средние Челны.",,,,,1,,,,,0,,0,0,0,,,1,0,,710,710,5.4525494444000003e+01,5.0962944444000001e+01," 54° 31' 32"""," 50° 57' 47"""
1360,744,"Старотатамзинское I",2,3,32,"В 1,5 км к юго-западу от села Старая Татарская Амзя на левом берегу суходола .",,,,,1,,,,,0,,0,0,0,,,1,0,,711,711,5.4815436110999997e+01,5.0400527777999997e+01," 54° 48' 56"""," 50° 24' 2"""
1361,745,"Большетарханское VIII",2,3,38,"В 0,4 км к юго-западу от села Большие Тарханы.",,,,,1,,,,,0,,0,0,0,,,1,0,3104,712,712,5.4701363889000000e+01,4.8532033333000001e+01," 54° 42' 5"""," 48° 31' 55"""
1362,746,"Киртелинское III",2,3,38,"В 0,3 км западнее юго-западной окраины села Киртели.",,,,,1,,,,,0,,0,0,0,,,1,0,,713,713,5.4733786111000001e+01,4.8618838889000003e+01," 54° 44' 2"""," 48° 37' 8"""
1363,747,"Кырнышское VII",2,3,39,"В 0,6 км к Ю от деревни Кырныш, на широком мысу коренной террасы между оврагами.",,,,,1,,,,,0,,0,0,0,,,1,0,,700,700,5.5826380555999997e+01,5.2716861111000000e+01," 55° 49' 35"""," 52° 43' 1"""
1364,748,"Кирюшкин городок",2,3,24,"За валом городища Кирюшкин городок.",,,,,1,,3,5,5,1,2,0,0,0,,,1,0,,701,701,5.5371016666999999e+01,4.9854480555999999e+01," 55° 22' 16"""," 49° 51' 16"""
1365,749,"Кушнаренковское",2,5,94,,,,,,1,,,,,0,,0,0,0,,,1,0,,702,702,5.5119788888999999e+01,5.5346391666999999e+01," 55° 7' 11"""," 55° 20' 47"""
1366,750,"Кушнаренковское",1,5,94,,,,,,1,,,,,0,,0,0,0,,,1,0,,703,703,5.5117922221999997e+01,5.5356177778000003e+01," 55° 7' 5"""," 55° 21' 22"""
1367,751,"Кушнаренковский",5,5,94,,,,,,1,,,,,0,,0,0,0,,,1,0,,704,704,5.5111933333000003e+01,5.5348452778000002e+01," 55° 6' 43"""," 55° 20' 54"""
1368,752,"Лебединское III",2,3,5,"В 0,5 км к З от деревни Лебедино, на мысу верхней террасы р. Камы. Реальный исполнитель работ - Лыганов А.В.",210,130,27000,80,3,2,3,5,8,0,4,1,0,0,,6,1,1,,705,705,5.5227488889000000e+01,4.9802597222000003e+01," 55° 13' 39"""," 49° 48' 9"""
1369,753,"Курманаевское IV",2,3,32,"Памятник располагается на надлуговой террасе в 100 м к востоку от с. Курманаево на правом берегу р. Большой Черемшан, в месте, где русло делает петлю.
Координаты: N54°33'37,20"" E50°53'58,74""",260,40,10000,85,3,2,2,3,3,0,3,0,0,0,,3,1,1,,747,747,5.4560333333000003e+01,5.0899650000000001e+01," 54° 33' 37"""," 50° 53' 59"""
1370,754,"Иваньково-Ленинское ""Шолом""",1,6,95,"На мысу коренного левого берега Суры, на северной окраине с., между оврагами Болвин и Ванючка, в 100 м к ЗЮЗ от 80 дома по ул. Ленина. Занимает узкий мыс длиной 80 м и шириной 2-40 м. С напольной стороны – шишкообразный вал (3 м) и ров (6 м). На площадке – несколько западин.
Открыт краеведом А.А. Макеевым в 2012 г. Обследовано экспедицией ЧГИГН (Н.С. Мясников) в 2012-2013 гг. (заложен шурф 1х1 м).
Материал представлен фрагментами неорнаментированной керамики с бугристой поверхностью с примесями шамота, а также орнаментированной ке-рамики, железным ножом, фрагментами подлощеных пряслиц с большим от-верстием, обломком ручного жернова.

Координаты: N54°44'05,30"" E46°40'19,39""",80,30,2400,,2,,3,5,7,0,2,0,0,1,,3,1,1,,748,748,5.4734805555999998e+01,4.6672052778000001e+01," 54° 44' 5"""," 46° 40' 19"""
1371,756,"Стемасы I",2,6,95,,,,,,1,,,,,0,,0,0,0,,,1,0,,749,749,5.4780911111000002e+01,4.6637216666999997e+01," 54° 46' 51"""," 46° 38' 14"""
1372,757,"Стемасы V",2,6,95,"На Ю окраине с. Стемасы, в 300 м к Ю от села, на левом коренном берегу р. Сура, на правой стороне глубокого оврага.
Открыто в 1970-е гг. директором АКМ Ю.Б. Новиковым. В 1974 г. памят-ник был обследован ЧАЭ (В.Ф. Каховский). В восточной части селища отмече-но скопление древесного угля и металлического шлака, указывающее, по мнению В.Ф. Каховского, на существование здесь сыродутного горна или остатков кузнецы. В 2001 г. осмотрено экспедицией ЧГИГН (Н.С. Березина). В 2009 г. поселение обследовалось экспедицией ЧГИГН (Н.С. Мясников).
На поверхности в разное время были найдены фрагменты керамики, не-большой сосуд, льячка, несколько пряслиц и шлак, кости животных",100,80,8000,,2,,2,5,8,0,,1,0,0,,,1,1,,750,750,5.4777605555999997e+01,4.6642499999999998e+01," 54° 46' 39"""," 46° 38' 33"""
