"IDMonument","MonNumber","MonName","IDMonType","IDState","IDRegion","MonDescription","MonLength","MonWide","MonSquare","MonLayer","IDSquareType","IDSoilType","IDWaterType","IDRiverReliefType","IDLocalReliefForm","MonDateToTheFort","IDArrangementType","FerrousMetallurgy","NonferrousMetallurgy","Agriculture","IDMapNumber","IDCurrentState","Active","Location Specified","MonTatarCodeNumber","IDMonCultureBelonging","AnotherCultureLayers","MonDecimalLatitude","MonDecimalLongitude","MonLatitude","MonLongitude"
"1302","686","Анненково III","2","4","80","В 2,5 км к ЮЗ от с. Анненково, на левом берегу р. Грязнухи.",,,,,,,,,,"false",,"false","false","false",,,"true","false",,"682","682","54.208211111","48.156488889"," 54° 12' 30"""," 48° 9' 23"""
"1303","687","Анненково IV","2","4","83","В 0,6 км к ВЮВ от с. Анненково, на правом берегу р. Грязнухи, на краю полого спускающегося к реке берега, напротив брода через реку.",,,,,,,"2","3","3","false","3","false","false","false",,,"true","false",,"683","683","54.224072222","48.207408333"," 54° 13' 27"""," 48° 12' 27"""
"1304","688","Белый Ключ IV","2","4","83",,,,,,,,"2",,,"false",,"false","false","false",,,"true","false",,"684","684","54.245211111","48.296322222"," 54° 14' 43"""," 48° 17' 47"""
"1305","689","Ульяновск III","2","4","83",,,,,,,,,,,"false",,"false","false","false",,,"true","false",,"685","685","54.323336111","48.406286111"," 54° 19' 24"""," 48° 24' 23"""
"1306","690","Северный Венец","2","4","83",,,,,,,,,,,"false",,"false","false","false",,,"true","false",,"686","686","54.343377778","48.399111111"," 54° 20' 36"""," 48° 23' 57"""
"1307","691","Ипподром","2","4","83",,,,,,,,,,,"false",,"false","false","false",,,"true","false",,"687","687","54.360702778","48.374008333"," 54° 21' 39"""," 48° 22' 26"""
"1308","693","Поливно I","1","4","80","Находится у северной окраины Ульяновска, в 1 км к СЗ от быв.сел. Поливна (территория города), в густом лесу, на мысу, образованном двумя оврагами, которые здесь тянутся под острым углом друг к другу. С В мыс ограничен глубочайшим Поливным (Поливенским, или Поливнинским) оврагом, впадающим в Волгу у поселка, с ЮЗ и Ю - Суходолом, склоны которого гораздо более покаты. В 100 м к ЮВ от городища сливаются друг с другом протекающие по оврагам ручьи, причем к устью плавно спускается длинная очень узкая стрелка. С напольной стороны городищенская площадка, заметно наклоненная к ЮВ, защищена дугообразным валом, имеющим в средней части разрыв для въезжих ворот. Вал усилен рвом, проходящим не с внешней, а с внутренней стороны и охватывающим площадку также со стороны неглубокого Суходола. Против прохода в валу, на краю рва, имеются две симметрично расположенные ямы (2x1,8 и 1x1 м). Площадка, приближающаяся по форме к пятиугольнику достигает длины 140 м. Это укрепленное поселение впервые было описано П.Л.Мартыновым в его работе 1896 г., позднее те же сведения о городище опубликованы В.Н.Поливановым (1900 г.). В 30-х годах памятник был обследован, вероятно, К.Н. Муромцевой, в 1963 г. - А.С.Воскресенским, в 1972 г. - Г.М.Буровым, которым до этого (1971 г.) обобщены все сведения о городище.
Обследование немногочисленных обнажений по восточному краю в 1969 и 1972 гг. не дало никаких находок, хотя в 20-х годах на городище собрано ""несколько черепков болгарского типа"". Песчаная подзолистая почва выглядит стерильной; это позволяет рассматривать памятник как остатки убежища без значительного постоянного населения.","140",,,,,"4","3","5","5","false","2","false","false","false",,"4","true","false",,"688","688","54.412255556","48.354616667"," 54° 24' 44"""," 48° 21' 17"""
"1309","694","Поливно II","1","4","80","В 400 м к З от I городища (тоже в лесу), на крутом мысу при впадении в овраг Суходол опорного оврага, подобно I городищу, описано П.Л.Мартыновым, К.Н.Муромцевой и А.С.Воскресенским, Г.М. Буровым в 1972 г. не найдено. По П.Л.Мартынову, оно несколько меньше чем Большой Городок, но ""вал и ров лучше сохранились"". Площадка изрыта волчьими норами.",,,,,,,,,,"false",,"false","false","false",,,"true","false",,"689","689","54.416886111","48.343994444"," 54° 25' 1"""," 48° 20' 38"""
"1310","695","Поливна","2","4","83","На С границе г. Ульяновска, в 1 км к С-СЗ от поселка Поливно, на краю оврага","250","50",,,,"3","3","5","2","false","2","false","false","false",,,"true","false",,"690","690","54.401805556","48.363752778"," 54° 24' 7"""," 48° 21' 50"""
"1311","696","Поливно II","2","4","80",,,,,,,,,,,"false",,"false","false","false",,,"true","false",,"691","691","54.415188889","48.347255556"," 54° 24' 55"""," 48° 20' 50"""
"1312","697","Круглая Поляна","1","4","80",,,,,,,,,,,"false",,"false","false","false",,,"true","true",,"692","692","54.456836111","48.354436111"," 54° 27' 25"""," 48° 21' 16"""
"1313","698","Сланцевый Рудник II","1","4","80",,,,,,,,,,,"false",,"false","false","false",,,"true","true",,"693","693","54.453641667","48.355036111"," 54° 27' 13"""," 48° 21' 18"""
"1314","699","Сланцевый Рудник I","2","4","80",,,,,,,,,,,"false",,"false","false","false",,,"true","true",,"694","694","54.452805556","48.351527778"," 54° 27' 10"""," 48° 21' 6"""
"1315","700","Круглая Поляна I","2","4","80",,,,,,,,,,,"false",,"false","false","false",,,"true","true",,"695","695","54.459119444","48.347086111"," 54° 27' 33"""," 48° 20' 50"""
"1316","701","Сланцевый Рудник II","2","4","80",,,,,,,,,,,"false",,"false","false","false",,,"true","true",,"696","696","54.459658333","48.343483333"," 54° 27' 35"""," 48° 20' 37"""
"1317","703","Комаровское I","1","4","80",,,,,,,,,,,"false",,"false","false","false",,,"true","false",,"697","697","54.577458333","48.305461111"," 54° 34' 39"""," 48° 18' 20"""
"1318","704","Комаровское II","1","4","80",,,,,,,,,,,"false",,"false","false","false",,,"true","true",,"698","698","54.577819444","48.294933333"," 54° 34' 40"""," 48° 17' 42"""
"1319","705","Комаровское I","2","4","80",,,,,,,,,,,"false",,"false","false","false",,,"true","true",,"699","699","54.592005556","48.321486111"," 54° 35' 31"""," 48° 19' 17"""
"1363","747","Кырнышское VII","2","3","39","В 0,6 км к Ю от деревни Кырныш, на широком мысу коренной террасы между оврагами.",,,,,"1",,,,,"false",,"false","false","false",,,"true","false",,"700","700","55.826380556","52.716861111"," 55° 49' 35"""," 52° 43' 1"""
"1364","748","Кирюшкин городок","2","3","24","За валом городища Кирюшкин городок.",,,,,"1",,"3","5","5","true","2","false","false","false",,,"true","false",,"701","701","55.371016667","49.854480556"," 55° 22' 16"""," 49° 51' 16"""
"1365","749","Кушнаренковское","2","5","94",,,,,,"1",,,,,"false",,"false","false","false",,,"true","false",,"702","702","55.119788889","55.346391667"," 55° 7' 11"""," 55° 20' 47"""
"1366","750","Кушнаренковское","1","5","94",,,,,,"1",,,,,"false",,"false","false","false",,,"true","false",,"703","703","55.117922222","55.356177778"," 55° 7' 5"""," 55° 21' 22"""
"1367","751","Кушнаренковский","4","5","94",,,,,,"1",,,,,"false",,"false","false","false",,,"true","false",,"704","704","55.111933333","55.348452778"," 55° 6' 43"""," 55° 20' 54"""
"1368","752","Лебединское III","2","3","5","В 0,5 км к З от деревни Лебедино, на мысу верхней террасы р. Камы. Реальный исполнитель работ - Лыганов А.В.","210","130","27000","80","3","2","3","5","8","false","4","true","false","false",,"6","true","true",,"705","705","55.227488889","49.802597222"," 55° 13' 39"""," 49° 48' 9"""
